id,Durations,Distance,Latitude,Longitude,cluster,location_demand,wealth_index,availability,cost_efficiency,wait_time
36429,26.479666666666667,21.98504,41.92276062,-87.69915534,3,6.48683440608543,11.164797074166795,True,0.7392985832776259,7.986006698461253
36432,35.584500000000006,28.83574,41.89321636,-87.63784421,5,6.48683440608543,11.164797074166797,True,0.7203329388170213,4.439689088058736
36439,35.501666666666665,28.65362,41.87925508,-87.642649,5,6.48683440608543,11.164797074166795,True,0.6901124420027782,7.571718522937675
36443,31.98966666666667,25.24657,41.90120699,-87.67635599,4,6.48683440608543,11.164797074166797,True,0.8043963178497553,7.079890107109816
36449,37.8855,30.17,41.89092203,-87.61886836,5,6.48683440608543,11.164797074166795,False,0.7073562118438648,6.507795114503914
36455,37.410666666666664,30.51834,41.88099447,-87.63274649,5,6.48683440608543,11.164797074166797,True,0.8031261713541098,7.514577309366038
36460,39.03183333333333,30.44236,41.88498719,-87.62099291,5,6.48683440608543,11.164797074166795,True,0.7284438534335851,7.344101964705788
36467,33.6095,26.11443,41.92926299,-87.63589095,4,6.48683440608543,11.164797074166797,False,0.5321300535992636,7.509946768895397
36472,35.7695,28.683259999999997,41.90026569,-87.63210922,5,6.48683440608543,11.164797074166795,True,0.6261260505759095,8.034195607455601
36480,30.924833333333332,24.612119999999997,41.93623718,-87.65641153,4,6.48683440608543,11.164797074166797,True,0.5524385869928061,6.102714396237564
36483,38.560833333333335,31.20391,41.87400538,-87.66351755,5,6.48683440608543,11.164797074166795,True,0.7175998541427312,8.082077746933498
36491,31.229333333333333,25.03569,41.91474731,-87.65400703,4,6.48683440608543,11.164797074166797,True,0.6336994685614156,7.483501425445138
36493,31.249166666666667,24.776970000000002,41.92904694,-87.65131088,4,6.48683440608543,11.164797074166795,False,0.7879996788894132,6.7712809912134775
36502,36.195,29.13379,41.89250778,-87.62621491,5,6.48683440608543,11.164797074166797,True,0.7164184026098747,4.751800074770145
36503,36.912666666666674,29.329810000000002,41.89915561,-87.62621053,5,6.48683440608543,11.164797074166795,True,0.5607604884357399,6.802236005343417
36513,31.98966666666667,25.24657,41.90120699,-87.67635599,4,6.48683440608543,11.164797074166797,True,0.5890525693363726,7.156124760100863
36525,35.501666666666665,28.65362,41.87925508,-87.642649,5,6.48683440608543,11.164797074166795,True,0.6311398213168411,6.552578673694201
36526,29.103666666666665,24.12953,41.92187746,-87.66407824,4,6.48683440608543,11.164797074166797,True,0.6362598954647587,7.0530839099828295
36536,42.95783333333333,33.320209999999996,41.84207612,-87.63397342,5,6.48683440608543,11.164797074166795,True,0.6323475618646274,9.487273581390566
36538,33.358333333333334,27.05261,41.89253687,-87.65986432,4,6.48683440608543,11.164797074166797,True,0.7134299859769279,10.490039452950171
36546,31.39816666666667,24.98866,41.9442266,-87.65599818,4,6.48683440608543,11.164797074166795,True,0.6435839281612782,6.153900442594733
36550,36.96933333333333,29.630740000000003,41.89503345,-87.61971067,5,6.48683440608543,11.164797074166797,True,0.6310678000461466,7.476963530654659
36557,31.39816666666667,24.98866,41.9442266,-87.65599818,4,6.48683440608543,11.164797074166795,True,0.7001252263065818,5.25401841346298
36561,31.39816666666667,24.98866,41.9442266,-87.65599818,4,6.48683440608543,11.164797074166797,True,0.6535363467515644,9.42459356259248
36568,37.410666666666664,30.51834,41.88099447,-87.63274649,5,6.48683440608543,11.164797074166795,False,0.7688532074356598,12.774135492192176
36574,6.156000000000001,2.5859699999999997,41.98026432,-87.9136246,2,6.48683440608543,11.164797074166797,True,0.7291706164438365,7.257422939912876
36579,35.37,28.62005,41.89960211,-87.63330804,5,6.48683440608543,11.164797074166795,True,0.6027758791285774,10.17093838541502
36586,36.96933333333333,29.630740000000003,41.89503345,-87.61971067,5,6.48683440608543,11.164797074166797,False,0.7617828707588205,9.118079151871138
36590,31.98966666666667,25.24657,41.90120699,-87.67635599,4,6.48683440608543,11.164797074166795,True,0.631118740745226,8.639391988630772
36597,36.96933333333333,29.630740000000003,41.89503345,-87.61971067,5,6.48683440608543,11.164797074166797,False,0.6629145521416985,7.584065414423586
36600,30.4035,25.163490000000003,41.92177819,-87.65106188,4,6.48683440608543,11.164797074166795,True,0.5256054726952334,7.170587890501661
36608,30.898500000000002,25.411759999999997,41.92268628,-87.64948873,4,6.48683440608543,11.164797074166797,True,0.6510150930821809,8.133251166155798
36610,39.03183333333333,30.44236,41.88498719,-87.62099291,5,6.48683440608543,11.164797074166795,False,0.658832078326326,9.08626770326996
36620,35.37,28.62005,41.89960211,-87.63330804,5,6.48683440608543,11.164797074166797,True,0.676307266495142,6.355586769951797
36621,35.37,28.62005,41.89960211,-87.63330804,5,6.48683440608543,11.164797074166795,True,0.7283804334245215,10.164781629826386
36631,31.39816666666667,24.98866,41.9442266,-87.65599818,4,6.48683440608543,11.164797074166797,True,0.7039280726482282,4.8005998857207075
36641,31.98966666666667,25.24657,41.90120699,-87.67635599,4,6.48683440608543,11.164797074166795,False,0.7786072800890659,11.205447192246792
36643,6.0215000000000005,1.9944300000000001,41.97907082,-87.90303966,0,6.48683440608543,11.164797074166797,True,0.6009509343858377,11.954996038594103
36653,39.03183333333333,30.44236,41.88498719,-87.62099291,5,6.48683440608543,11.164797074166795,True,0.6587281056136525,7.211570315278679
36655,37.60966666666666,29.839650000000002,41.89833179,-87.62076287,5,6.48683440608543,11.164797074166797,False,0.7352589636483139,8.029031444786547
36663,31.98966666666667,25.24657,41.90120699,-87.67635599,4,6.48683440608543,11.164797074166795,True,0.6905453213113869,8.378910660981408
36666,27.032500000000002,21.236150000000002,41.94779159,-87.68383494,3,6.48683440608543,11.164797074166797,True,0.6808808555241654,9.313289600686769
36673,35.37,28.62005,41.89960211,-87.63330804,5,6.48683440608543,11.164797074166795,True,0.5600263003654142,9.220812751326804
36677,43.260999999999996,35.608309999999996,41.85934972,-87.61735801,5,6.48683440608543,11.164797074166797,False,0.8402512305513374,8.769648208035528
36683,39.03183333333333,30.44236,41.88498719,-87.62099291,5,6.48683440608543,11.164797074166795,True,0.5641599728414272,2.628418869656043
36688,39.03183333333333,30.44236,41.88498719,-87.62099291,5,6.48683440608543,11.164797074166797,True,0.6776986023352227,7.888912332935289
36694,36.96933333333333,29.630740000000003,41.89503345,-87.61971067,5,6.48683440608543,11.164797074166795,True,0.7419882084296491,10.632451295031691
36700,31.39816666666667,24.98866,41.9442266,-87.65599818,4,6.48683440608543,11.164797074166797,True,0.6502135490233457,8.580138727768825
36704,29.894166666666667,24.153669999999998,41.96581197,-87.65587879,4,6.48683440608543,11.164797074166795,True,0.8793269996227853,6.740869445354961
36712,37.60966666666666,29.839650000000002,41.89833179,-87.62076287,5,6.48683440608543,11.164797074166797,True,0.7014445374683987,6.652302355590635
36715,39.26316666666666,31.261860000000002,41.87740612,-87.62197165,5,6.48683440608543,11.164797074166795,False,0.66446904198991,7.280263235114514
36723,36.96933333333333,29.630740000000003,41.89503345,-87.61971067,5,6.48683440608543,11.164797074166797,True,0.6034778066193326,8.102836326394105
36725,33.006166666666665,25.81878,41.93476246,-87.63985386,4,6.48683440608543,11.164797074166795,True,0.595662024677599,7.922399158663954
36735,25.1235,18.76281,41.98363631,-87.72358319,3,6.48683440608543,11.164797074166797,True,0.6571799255935099,8.486486322206115
36736,26.479666666666667,21.98504,41.92276062,-87.69915534,3,6.48683440608543,11.164797074166795,False,0.6622457153095754,9.06942674147419
36746,30.898500000000002,25.411759999999997,41.92268628,-87.64948873,4,6.48683440608543,11.164797074166797,True,0.6053902177109425,7.329068179162286
36757,20.485166666666665,17.8094,41.95358213,-87.72345239,2,6.48683440608543,11.164797074166795,True,0.7555045054188285,5.996499422705773
36758,36.195,29.13379,41.89250778,-87.62621491,5,6.48683440608543,11.164797074166797,True,0.6334037994203368,8.408905252437425
36767,35.550333333333334,28.573990000000002,41.89204214,-87.63186395,5,6.48683440608543,11.164797074166795,False,0.8396710456434965,7.465669498910241
36769,36.06933333333333,28.9086,41.89207264,-87.62887416,5,6.48683440608543,11.164797074166797,True,0.6587812240024458,11.15319171252726
36777,27.032500000000002,21.236150000000002,41.94779159,-87.68383494,3,6.48683440608543,11.164797074166795,True,0.6282843918505483,12.616989627486806
36780,31.249166666666667,24.776970000000002,41.92904694,-87.65131088,4,6.48683440608543,11.164797074166797,True,0.8377997313638643,6.728564612427929
36787,21.465833333333332,17.28507,41.968069,-87.72155906,2,6.48683440608543,11.164797074166795,True,0.5184672834594016,5.818816960920133
36791,31.249166666666667,24.776970000000002,41.92904694,-87.65131088,4,6.48683440608543,11.164797074166797,True,0.6840579518527913,6.105378768431062
36797,35.501666666666665,28.65362,41.87925508,-87.642649,5,6.48683440608543,11.164797074166795,False,0.7228329569735084,3.988327842697691
36803,38.560833333333335,31.20391,41.87400538,-87.66351755,5,6.48683440608543,11.164797074166797,True,0.49095926283926206,7.725330522162016
36808,37.410666666666664,30.51834,41.88099447,-87.63274649,5,6.48683440608543,11.164797074166795,True,0.8002045126929473,7.545611948477633
